index,sentence_id,audio,syllabary,phonetic,english,source,speaker,notes
977,5aaec6a2955a,Sentence_for_entry_0970.wav,ᏍᏓᏱ *ᎤᏅᏨ* ᎠᎳᏍᎦᎵᏍᎬᎢ.,sda̋:yi *ù:nv̂:jv́* à:lâ:sgalǐ:sgv̋:’i,*He fell* hard playing ball.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
978,fa27e17a80b2,Sentence_for_entry_0971.wav,ᏓᏆᏑᎦᏢ *ᏕᏥᏅᎦᎵᎠ.*,dà:gwá:suhgahlv̋: *de:jínv:galí:’a*,*I’m cleaning* my fingernails.,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
979,6d1ab8bb77f6,Sentence_for_entry_0972.wav,ᏴᎩ ᎦᎭᏛ *ᎦᏅᏆᎶᎠ.*,yv:gi ga:hatv̋: *ganvgwaló:’a*,*He’s hammering* on a nail.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
980,3e6a4e8ee533,Sentence_for_entry_0973.wav,*ᎦᏅᏆᎶᏍᏗ* ᏥᎩᏗᏁᏍᎨᏍᎩ ᎤᏮᏔᏂᏓᏍᏗ.,*ganv:gwalő:sdi* ji̋gi di:hnè:sge̋:sgi uwhtani̋:dà:sdi,*A hammer* is a carpenter’s tool.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
981,12c9122ccdfe,Sentence_for_entry_0974.wav,*ᎦᏅᏆᎶᏍᎩ* ᎣᏍᏓ ᏂᏓᏅᏁᎰ ᏐᏈᎵ ᏧᎾᎳᏑᎶ.,*ganv:gwalò:sgí* ő:sda nidà:nv́:ne:hó so:gwilí ju:nalà:su:ló,They fix horseshoes at *a blacksmith shop.*,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
982,cb5a36c8b7e1,Sentence_for_entry_0975.wav,ᎣᏓᎸ ᎠᏂᎴᎩ *ᏗᎦᏅᎯᏓ* ᏍᏕᏱᏓ ᏓᏂᏁᎰᎢ.,ò:dálv̋: ani:le̋:gi *diganv:hi̋:da* sde:yida dà:ni:hne:hó:’i,Mountain climbers carry *long* ropes.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
983,ac1423d84131,Sentence_for_entry_0976_01.wav,ᏩᎦ ᎠᎩᎾ ᎤᏍᏔᏓ *ᏚᏅᏠᏢᎢ.*,wahga agi̋:na ù:slá’da *dù:nv́:hlo:hlv̌:’i*,When he roped the calf‚ *he tied up its legs.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
984,4ec2f236c2fb,Sentence_for_entry_0976_02.wav,*ᏘᏅᏠᎦ!*,*tinv́:hlò:ga*,*Put your brakes on!*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
985,f1f3625073e7,Sentence_for_entry_0977_01.wav,*ᎦᏅᏠᏍᏗ* ᏫᎾᏌᎾᎩ.,*ganv:hlosdí* hwínsanagi,Pull the *brake.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
986,37dc796a0f63,Sentence_for_entry_0977_02.wav,*ᏗᎦᏅᏠᏍᏗ* ᏚᏗᏒᏁᎸᎢ.,*diganv̀:hlǒ:sdi* dù:tsvhné:lv̌:’i,He ran out of *brakes.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
987,25c1ae990523,Sentence_for_entry_0978.wav,ᏦᏍᎪ ᏦᎢ ᎪᏪᎵ *ᎦᏅᏅ* ᎾᎥ ᏥᏁᎳ.,josgǒ: jo’i go:hwe̋:li *ganv:hnv̋* na’v̋: jině:la,I live near *highway* 33.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
988,b303629e6348,Sentence_for_entry_0979.wav,ᎤᎵᏨᏓᏆᏓ *ᎤᏅᏥᏙᎸᎢ.*,u:lhjv̋:dagwada *ù:nv́:ji:dó:lv̌:’i*,*He tossed about* all night.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
989,32ee9ec57126,Sentence_for_entry_0980.wav,ᎢᏤ ᎠᎿᏬ *ᏥᏅᏁᎸᎢ.*,ije̋: ahnawó*ji:nv́:ne:lv̌:’i*,*I gave him* a new shirt.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
990,a46e2a42ed86,Sentence_for_entry_0981.wav,ᏎᎷ ᎤᏓ ᎪᏢᏔᏅ *ᎦᏅᏃᏩ* ᎪᎦᏍᏗᏍᎩ ᎨᏒᎢ ᎡᏚᏚ.,sě:lú u:da go:hlvhtanv̋: *ganv:no:wa* go:ksdi̋:sgi gè:sv̌:’i e:dù:du,My grandfather used to smoke a corncob *pipe.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
991,ce12dc3aae9e,Sentence_for_entry_0982.wav,ᎬᎾ *ᎦᏅᏍᎨ* ᎠᏍᏗᎩᎠ.,gv́:nâ *ganv:sgé*: à:sdi:gí’a,He’s eating a turkey *leg.*,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
992,3149e00f9c43,Sentence_for_entry_0983.wav,*ᎦᏅᏍᎨᏂ* ᎠᏥᏲᎴ ᏓᎿᏬᎢ ᎠᎴ ᎠᏥᏅᏍᏕᏍᏗ ᏄᎵᏍᏔᏁᎢ.,*ganv:sge̋:ni* à:ji:yo:lé da:hnawő:’i alé ajinv:sde̋:sdi nù:lstané:’i,He was shot in *his leg* in a war‚ and it had to be amputated.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
993,27157fc98b44,Sentence_for_entry_0984.wav,*ᎦᏅᏬ* ᎤᏪᎯᏍᏓᏁ ᎠᏍᏓᏴ ᎤᏗᏅᏒ ᏍᏆᏞᏍᏗ.,*ganv:wó:* ù:we:hisdâ:né à:sdá:yv̋ ù:dǐ:nv̂:sv̋ sgwà:hle̋:sdi,*His shoulder* hurts from throwing the ball hard.,Cherokee Dictionary 1975 Durbin Feeling,Dennis Sixkiller,Cherokee National Treasure.
994,33e173bdfd85,Sentence_for_entry_0985.wav,ᏑᏟᎶᏓ ᎢᏳᏓᏅᎯᏓ *ᎤᏩᏌᏙᏴ* ᏓᏆᎴᎳ ᎩᎳ ᎤᏂᎩᏒᎢ.,su:hli:lő:da iyú:danv:hi̋:da *uwa:sadô:hyv́* dagwalé:la kilá ù:hnigî:sv̌:’i,*He pushed* the car for a mile before it started.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
995,f08eaa15ae27,Sentence_for_entry_0986.wav,ᏄᏝᏂᎬᎬ ᎬᏗᏍᎪ *ᏳᏩᏌᏆᎴᏝ* Ꮎ ᎤᏔᎾ ᎦᏆᏘᏗ.,nuhlanǐ:gv̂:gv̋ kdi:sgô: *yuwá:sagwale̋:hla* ná ű:tana ga̋:gwatdi,He uses all his strength *when he rolls* the big wheel.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
996,eafe00ecc5de,Sentence_for_entry_0987.wav,*ᎦᏌᏆᎸ* ᎦᏍᎩᎶ ᎠᎵᏍᏓᏴᏗ ᎤᏂᏍᎩᎳ ᏧᏁᏅᏒᎢ.,*ga:sagwalv̋:* ga:sgiló: alsdâ:yhdi̋: u:ni:sgilá ju:né:nv̀:sv̋:’i,They have a *round* dinner table at home.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
997,aaded1e40fbf,Sentence_for_entry_0988.wav,*ᎦᏌᎴᏂ* ᎭᎿᏬᎥ ᏙᏱ ᎮᏒᎢ.,*ga:salě:ni* hahnawó:’v: dǒ:yi he:sv̋:’i,Put on *a coat* when you go outside.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
998,20b9094b50ab,Sentence_for_entry_0989.wav,*ᎦᏌᎾᎵ* ᏓᏳᎴᏅᎲ ᎠᏓᏪᎳᎩᏍᎬ Ꮎ ᎦᎵᏦᏕ ᏧᎪᏅᎢ.,*ga:sana:lí* dayu:lé:nv:hv́ à:dawě:lágì:sgv̋ ná gahljǒ:dé jù:gohnv̋:’i,The fire started at the *roof* when the house burned.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
999,ddb9208a28a4,Sentence_for_entry_0990_01.wav,ᎠᏍᏘ *ᎦᏌᏁᎾᏛᏍᎦ* ᏴᎩᎢ.,asti *gá:saně:nádvsga* yv:gi̋:’i,*She’s threading *a needle.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1000,c463e0f5e941,Sentence_for_entry_0990_02.wav,ᏧᎦᏒᏍᏗ *ᎤᏩᏌᏁᎾᏛᏅ* ᎤᏪᏘ ᏓᏆᎴᎳ ᎤᏓᎾᏫᏍᏔᎾ.,ju:ksv̌:sdi̋ *ù:wá:saně:ndv̀:nv́* uwe̋:ti dagwalé:la ù:dánâ:wstana,The old car *left a trail* of smoke as it took off.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1001,aaf4c25b9d21,Sentence_for_entry_0991.wav,ᏔᎵᏍᎪ *ᏗᎦᏍᎩᎶ* ᏗᏥᏍᎩᎳᏓ.,tálsgǒ: *diga:sgiló* dì:ji:sgílada,Set up twenty *chairs.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1002,8fd93f1bb58d,Sentence_for_entry_0992.wav,ᎢᏤ *ᎦᎵᎩᎶ ᎠᎵᏍᏓᏴᏗ* ᎤᏲᎭ.,ije̋: *ga:sgiló: alsdà:yhdí* ù:hyoha,She’s looking for a new *dining table.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1003,13a43bb7c220,Sentence_for_entry_0993.wav,*ᎦᏍᎩᎶ ᏗᏟᎨᏍᎩ* ᎤᏬᏢᏅ ᎡᏚᏥ.,*ga:sgiló di:tlihge̋:sgi* ù:wo:tlvhnv́ e:du:ji,My uncle made *a rocking chair.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1004,d1980ee9888e,Sentence_for_entry_0994.wav,ᏂᎪᎯᎸ *ᎦᏍᎩᎸ* ᎦᏟᎰ Ꮎ ᏪᏌ.,nigo:hí:lv̋: *ga:sgilv̋: * gahlihó ná wě:sa,That cat is always sleeping *on a chair.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1005,bf3a7c577e23,Sentence_for_entry_0995.wav,ᎠᎹ *ᎦᏍᏉᎢᎭ* Ꮎ ᎦᏚᎵᏓ ᎠᎿᏬ ᏥᎦᏓ ᎠᏏᎳᏛᎢ.,ama *gá:sgwo’iha* ná ga:du:li̋:da ahnawó jigá’da à:sǐ:lá’dv̋:’i,Water *is dripping* from the wet cloth hanging on a line.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1006,7c2b666bb43c,Sentence_for_entry_0996.wav,ᎦᏥᏃᏍᏓ ᎾᎵᏍᏛᏡᏍᎬᎾ ᎨᏒ ᎢᏳᏍᏗ *ᎦᏐᏆᏘ* ᏄᎵᏍᏔᏅᎢ.,ga:chinő:sda nálsdv:hlusgv̋:na gè:sv̋ iyű:sdi *gá:sohgwati* nù:lstánv́:’i,*He* became *humpbacked* because he wouldn’t sit up straight.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1007,996134a81e77,Sentence_for_entry_0997.wav,Ꮎ ᎠᏍᎦᏯ *ᎦᏐᎯ* ᎤᏪᏍᏓᏁᎭ.,ná asgay *ga:sohi̋* ù:we:sdâ:ne:ha,The man’s *back* hurts.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1008,4ed3f34c0b24,Sentence_for_entry_0998.wav,ᎩᎶ *ᎦᏒᏂᎬ* ᎤᏛᎦᎾ ᎩᏟ ᎤᏓᎾᏫᏍᏔᏅᎢ.,kilő: *ga:svnhgv̋:* utvgana gihli ù:danâ:wstanv̌:’i,When the dog heard someone *whistling*‚ he took off running.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1009,12e59cf7b104,Sentence_for_entry_0999.wav,ᏠᎨᏏ ᏧᏭᏖᏓ ᏅᏯ *ᎦᏒᏛᏍᎦ*,dlo:ge̋:si juwu:te̋:da nv̀:ya *gá:sv:tvsga*,*He’s piling up* rocks he picked up in the field.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1010,6eca8a40ae24,Sentence_for_entry_1000.wav,ᎨᏛ ᎦᏔ ᎠᎾᎦᎵᏍᎩ ᎠᏨᏍᏗ.,ge:tv̋ *gata* anà:galǐ:sgi ajv̋:sdi,An electric light is hanging from a pole.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1011,1938bdd0a462,Sentence_for_entry_1000.wav,ᎨᏛ ᎦᏔ ᎠᎾᎦᎵᏍᎩ ᎠᏨᏍᏗ.,ge:tv̋ gata anà:galǐ:sgi ajv̋:sdi,An electric light is hanging from a pole.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1012,76cb3ca89d72,Sentence_for_entry_1001.wav,ᎦᏘᏗ ᎤᏲᎱᏏ ᎤᎿᏬᎩᎢ.,*gatdi* u:yo:hǔ:si u:hnawo:gi̋:’i,He lost a button from his shirt.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1013,2721af246060,Sentence_for_entry_1001.wav,ᎦᏘᏗ ᎤᏲᎱᏏ ᎤᎿᏬᎩᎢ.,gatdi u:yo:hǔ:si u:hnawo:gi̋:’i,He lost a button from his shirt.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1014,29b93276c7f2,Sentence_for_entry_1002.wav,*ᎦᏖᏌᏗ* ᎤᏲᎭ ᏗᏓᏍᏓᏴᎲᏍᎩ.,*ga:te̋:sadi* ù:hyoha di:da:sdà:yv̋:hvsgi,The cook is looking for *a cooking pan.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1015,f841c9d4e54a,Sentence_for_entry_1003.wav,ᎭᏰᎵᏍᏗ ᎬᏗ *ᏓᏥᏘᏏᎶᎥᎢ.*,haye:lsdi gv̋hdi *dà:ji:tisǐ:ló’v̌:’i*,*He was stabbed over and over* with a knife.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1016,5f77d47dcd3e,Sentence_for_entry_1004.wav,ᎠᏓᏴᏍᏕᏍᏗᏍᎩ ᎠᏗᏔᏍᏗ ᎤᏂᏅᏍᏙ *ᎦᏘᏲᎢ.*,ada:hyvsde:sdi̋:sgi adi:tasdi̋ ù:ni:nv:sdó *ga:ti:yő:’i*,They prohibit drinking at the *stompgrounds.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1017,1ae8aea48945,Sentence_for_entry_1005.wav,ᏌᎶᎵ *ᎦᏙᎦ* ᎦᏓᎠ ᎨᏛᎢ.,salǒ:li *gà:tóhga* gadá’a ge:tv̋:’i,There is *a* squirrel *tail* hanging on a pole.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1018,3417740a2362,Sentence_for_entry_1006.wav,ᏗᏓᏟᎶᏍᏔᏅ *ᎦᏛᏍᎦ.*,di:da:hli:lò:stanv̋ *gatv́sga*,*She’s hanging up* a picture.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1019,6825502f343a,Sentence_for_entry_1007.wav,ᏙᎯᏳ ᎤᎸᏉᏗ *ᎤᏪᏢᏗ.*,do:hiyű: u:lv̋:kwdi *uwě:hlv̂:di*,*He* really likes *to joke.*,Cherokee Dictionary 1975 Durbin Feeling,Dennis Sixkiller,Cherokee National Treasure.
1020,7a5836c06aba,Sentence_for_entry_1008.wav,ᎢᎾ ᏱᏚᎯᎴᎾ ᏩᎦ ᎯᎸᏍᎩ ᎢᏳᏩᎩᏗ *ᏕᎦᏪᏐᎸᏍᏗᏍᎪᎢ.*,i̋:na yidu:hí’le̋:na wahga hilv̋:sgi iyuwa̋:kdi *de:gáwe:so:lv:sdǐ:sgó:’i*,When he drives cattle for a long distance‚ *he rests them* a few times.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1021,b59c0ecfbd26,Sentence_for_entry_1009_01.wav,ᏧᎦ ᏱᎬᏩᎳ ᎩᏟ *ᎦᏬᏍᎪᎢ.*,chuhgâ yigv̋:wala’a gi:hlî *gawó:sgó:’i*,If the dog has fleas‚ *he bathes it.*,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
1022,c0330eb8fc5d,Sentence_for_entry_1009_02.wav,ᏍᎪᎯ ᎢᏯᏂᎢ ᏴᏫ *ᏚᏬᎥᎢ.*,sgǒ:hí iyani̋:’i yv:wí *dù:wó:’v:’î*,*He baptized* ten people.,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,
1023,2dca8fd3002c,Sentence_for_entry_1010.wav,ᎪᎱᏍᏗ ᎡᏣᏛᏛᏅ‚ *ᎭᏬᎯᎵᏴᏒᎢ.*,go:hű:sdi è:jahtv:dv́:hnv̋: *hawo:híli:yv́:sv̌:’i*,When you’re asked a question‚ *answer.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1024,9e12672db882,Sentence_for_entry_1011.wav,ᎤᏁᎫᏨ ᎢᏳᏍᏗ ᎤᏪᏥ ᎠᏧᏣ ᏂᎪᎯᎸ ᎦᏬᏅ*ᏗᏍᎪᎢ.*,u:ne:gú:jv̋: iyű:sdi uwě:ji achű:ja nigo:hí:lv̋ *gawó:nhdǐ:sgó:’i*,Because his son is so mean‚ *he* always *lectures* him.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1025,f1c28eb97e89,Sentence_for_entry_1012.wav,ᏞᏍᏗ *ᎦᏬᏂᏓ* ᏯᏛᏓᏍᏗᏍᎨᏍᏗ.,hlè:sdi *gawò:nǐ:da*hyahtv́:dà:sdǐ:sgé:sdi,Don’t be listening to *gossip.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1026,edb65b3707e2,Sentence_for_entry_1013.wav,ᏥᏈᏍᏗ *ᎦᏬᏂᎭ* ᎠᏎᏃ Ꮭ ᎪᎱᏍᏗ ᏯᏗᎭ.,tsgwi̋:sdi *gawó:ni:ha* a:sé:hnó: hla go:hű:sdi yadí:ha,*He’s talking* a lot‚ but he’s not saying anything.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1027,e468fe37e53d,Sentence_for_entry_1014.wav,Ꮎ ᎠᏍᎦᏯ ᏧᎾᏔᎾ *ᎠᏂᏩᏒᎩ* ᏓᏛᎯᏍᏗᏍᎪᎢ.,ná asgaya jű:ntana *ani:wsv:gi* dà:tvhisdǐ:sgó:’i,The man raises large *cantaloupes.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1028,fe2957d26dab,Sentence_for_entry_1015.wav,*ᎦᏰᏌᏛ* ᎤᏩᏨᏴ ᎧᎾᏥᏍᏕᏥ.,*gá:ye:sá’dv̋* uwa:jv́:hyv́ kanji:sdě:ji,A wasp stung him on *his finger.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1029,39d6d6936435,Sentence_for_entry_1016.wav,ᎦᏰᏫᏍᎩ ᎬᏗ *ᎦᏰᏫᏍᎦ* ᎠᏌᏃ.,ga:ye:wsgi gv̋hdi *ga:ye:wsga* a:sanó,*She’s sewing* a dress with a sewing machine.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1030,861bcce17a40,Sentence_for_entry_1017.wav,ᎠᎾᎦᎵᏍᎩ ᎠᏂᎩᏍᏗᏍᎩ *ᎦᏰᏫᏍᎩ* ᎤᏚᎵᎭ.,anà:galǐ:sgi a:hnígì:sdi̋:sgi *ga:ye:wsgi ù:d* :li:ha,She wants an electric *sewing machine.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1031,73ce97a6ffb3,Sentence_for_entry_1018.wav,ᎩᎶ *ᎦᏰᎪᎩ* ᏱᎩ‚ ᏧᎶᏘᏍᎩ ᎦᏅᏓᏓ‚ ᎠᎾᏗᏍᎪᎢ.,kilő: *gayhgő:gi* yi̋gi jú:lő:tsgi ga:nhda’da à:nadǐ:sgó:’i,If someone is *a liar*‚ they say he has a forked tongue.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1032,070903e5ffda,Sentence_for_entry_1019.wav,*ᎦᏰᎪᎩ* ᎧᏃᎮᏟᏙᎰᎢ.,*gayhgo:gi* kano:he:hlí:do:hó:’i,He goes around telling *lies.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1033,88cf6a3dd2cd,Sentence_for_entry_1020.wav,*ᎦᏲᏟ* ᎧᏫ ᏍᎩᏟᏍᏓᏏ.,*gà:yő:hli* kǎ:hwi sgidlì:sdà:si,Pour me *a little* coffee.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1034,9612e6bb8899,Sentence_for_entry_1021.wav,*ᎦᏳᎳᏍ* ᏫᏤᏙᎳ ᏗᎦᏚᎲᎢ?,*gá:yu:lás* wijě:dô:la diga:dú:hv̋:’i,Have you *already* been to town?,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1035,6de535d17f62,Sentence_for_entry_1022.wav,ᎩᏟ ᎤᏲᏏᎭ. *ᎯᏰᎶᎦ.*,gi:hli ù:yó:si:ha *hi:yé:lò:ga*,The dog is hungry. *Feed it.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1036,73d0f50c3488,Sentence_for_entry_1023_01.wav,ᏩᏯ ᏱᏚᏛᎦᎾ ᎩᏟ *ᎨᏡᎲᏍᎪᎢ.*,wahya yidú:tv̋:gà:na gi:hli *ge:hluhv́sgó:’i*,The dog *howls* when he hears the wolves.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1037,db1d0fdd7256,Sentence_for_entry_1023_02.wav,ᎤᎾᎵᎪᏒ ᎤᎾᏓᏠᏌ‚ *ᎤᏁᏡᏅ* ᎠᎾᎳᏍᎦᎵᏍᎩ.,u:nalí:go:sv̋: u:nada:hlő:sa *ù:ne:hluhnv́* analà:sgali̋:sgi,When their team won‚ the ballplayers *yelled.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1038,47514d9ebfd0,Sentence_for_entry_1023_02.wav,ᎤᎾᎵᎪᏒ ᎤᎾᏓᏠᏌ‚ ᎤᏁᏡᏅ ᎠᎾᎳᏍᎦᎵᏍᎩ.,u:nalí:go:sv̋: u:nada:hlő:sa *ù:ne:hluhnv́* analà:sgali̋:sgi,When their team won‚ the ballplayers *yelled.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1039,294f026a2487,Sentence_for_entry_1024.wav,ᏣᏁᎵᏔᏅᎢᏍ ᏐᏈᎵ *ᎨᏯᏔᎯ* ᎯᏴᏍᎳᏗᏍᏗᎢ?,ja:né:lhtanv̋:s sǒ:gwíli *ge̋:hyahtahi* hiysladì:sdi̋:'i,Have you ever tried to rope a *wild* horse?,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1040,0fb541111255,Sentence_for_entry_1025.wav,*ᎨᎢ* ᏗᏜ ᏩᎢᏒ ᏧᏫᏥᎪᎥ ᎪᎯᎢ.,*ge’i* dí:dla wá:’i:sv̋ ju:wiji:go’v́ kò:hi̋:’i,I saw him walking *downstream* while ago.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1041,33b302882c6e,Sentence_for_entry_1026.wav,*ᎨᏥᎪᎵᏰᏗ* ᏭᏪᏓᏍᏗ ᏑᎾᎴᎢ.,*ge:jigo:lǐ:yê:di̋:* wu:we̋:dà:sdi suná:le̋:’i,She has to go to the *clinic* tomorrow.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1042,35529c7ee2eb,Sentence_for_entry_1027.wav,ᎤᏍᏗ ᎩᏟ *ᎨᎵᏏᏁᎭ.*,usdi̋ gi:hli *ge:li:sí:ne:ha*,*He’s leading* a small dog *by a leash.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1043,0fe2b8be94db,Sentence_for_entry_1028.wav,ᎪᎳ ᏧᎬᏩᎶᏗ ᏗᎨᎵ *ᏍᏘᎩ?*,hilá: ju:gv̋:wahldi *digeli̋:sgi*,How much are the *pies?*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1044,5ff11ed5560f,Sentence_for_entry_1029.wav,ᏅᏲᎯ ᏱᏓᏍᎪᏍᎦ *ᎨᏘᎶᏍᏗ* ᎬᏗᏍᎪᎢ.,nv̀:yő:hi yidásgő:sga *ge:ti:lő:sdi* kdi:sgó’i,When he digs holes in a rocky place‚ he uses a *crowbar.*,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
1045,ccab2969e6e6,Sentence_for_entry_1030.wav,ᎦᎪ ᏚᏩᏍᎪ *ᏗᎨᏛᏍᏗ?*,gá:gò: du:hwásgô: *dige̋:tvsdi*,Who buys *posts?*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1046,4f4c91346ecb,Sentence_for_entry_1031.wav,ᎠᎭᏂ ᎠᏰᏟ *ᎨᏛᎦ.*,ahani aye̋:tli *he:tv̀:ga*,*Set the post *here in the center.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1047,6f97116c4b68,Sentence_for_entry_1032.wav,*ᎩᎦ* ᎤᏓᏅᎵᏰᎠ ᏣᏄᏮᎢ.,*gǐ:ga* u:danv:lǐ:yé’a jahnuwv̋:’i,There’s *blood* on your shirt.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1048,6b4c26411a06,Sentence_for_entry_1033.wav,ᏍᏆᏞᏍᏗ ᎤᏩᏂᎳ ᎧᏴᏐᎵ *ᎩᎦ ᏚᏴᏍᏉᎸᎢ.*,sgwà:hle̋:sdi uwa̋:hnila kayvső:li *gǐ:ga dù:hyv:sgwó:lv̌:’i*,When a ball hit him on his nose‚ *he got a nosebleed.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
