path,sentence
data/processed/sentence_audio/Sentence_for_entry_0165.wav,iikaata iinata lha ahiita yiki tiikoowahthvhti
data/processed/sentence_audio/Sentence_for_entry_1269.wav,khamaama uukhi'la tsanhuwvv'i
data/processed/sentence_audio/Sentence_for_entry_0082.wav,nvvnoohi teetsinatiiwhskvv halee takwaleela nakwatiinvvthanvv'i
data/processed/sentence_audio/Sentence_for_entry_1214.wav,keethv ukhi'la tsithaaka atshvvya aayhka
data/processed/sentence_audio/Sentence_for_entry_1179.wav,skoohi iilaahsihti nikanvvha tsiyu uutseelii'i
data/processed/sentence_audio/Sentence_for_entry_0493.wav,kaako uuthoolhsthane' na takwaleela
data/processed/sentence_audio/Sentence_for_entry_1154.wav,nikoohiilv tiiyhehkalhi teekaayeewhsko eetsi
data/processed/sentence_audio/Sentence_for_entry_0241.wav,tiitaaneelv tiitla waa'i khilo
data/processed/sentence_audio/Sentence_for_entry_0828.wav,kato uuhsti kalhti thaluukiihski na ahskaya
data/processed/sentence_audio/Sentence_for_entry_0470.wav,tha'li iyuuthawoohsthanvv iikoohiita uuthawoohsthanvv'i
data/processed/sentence_audio/Sentence_for_entry_1386.wav,tsoohiyuuhahs nvvtoohi uuweetoolv keehsv yvvwi
data/processed/sentence_audio/Sentence_for_entry_0138.wav,na akeeyha nikoohiilvv tsiilali aakiihstoohskoo'i
data/processed/sentence_audio/Sentence_for_entry_1215.wav,tsiiyu alhawiitiihski tsiikoowahthiiha
data/processed/sentence_audio/Sentence_for_entry_0139.wav,skoohi iiyanii tsithaaka aniikiihsi teetsikowhthiiha hsaakwuunhoo atshvvya
data/processed/sentence_audio/Sentence_for_entry_0370.wav,haanhtati'ahs naakiweehsv koohiikiiyv tsikeehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0162.wav,ahani oonatloohsvv'i khoohii yv
data/processed/sentence_audio/Sentence_for_entry_1030.wav,kaakoo tuuwhahskoo tikeethvhsti
data/processed/sentence_audio/Sentence_for_entry_0116.wav,uuhskoohsti aakaaliihsko nvvta iyuunho khalii nvvta yiki
data/processed/sentence_audio/Sentence_for_entry_0313.wav,ahani ayeelhi haleehvvka
data/processed/sentence_audio/Sentence_for_entry_1075_03.wav,atayvvlathvhski kuutaleehskoo anaakaliiha
data/processed/sentence_audio/Sentence_for_entry_1021.wav,kaayuulahs witseetoola tikaatuuhvv'i
data/processed/sentence_audio/Sentence_for_entry_0974.wav,kanvvkwaloohski oohsta nitaanvvneeho hsookwili tsuunalaahsuulo
